...1,file,speaker,language,duration,segment,word,f1,f2,f3,previous_sound,next_sound,percent,IsApproximant,IsAcoustic,gender,omit,position
1433,EN_m46dhf_ram087_R,m46dhf,English,0.102,R,ram,460,997,1817,-,AE1,50,yes,yes,Female,0,initial
1434,EN_m46dhf_ram117_R,m46dhf,English,0.114,R,ram,489,1046,1839,-,AE1,50,yes,yes,Female,0,initial
1435,EN_m46dhf_ram147_R,m46dhf,English,0.126,R,ram,460,917,1794,-,AE1,50,yes,yes,Female,0,initial
1436,EN_m46dhf_ramp028_R,m46dhf,English,0.072,R,ramp,377,926,1941,-,AE1,50,yes,yes,Female,0,initial
1437,EN_m46dhf_ramp058_R,m46dhf,English,0.066,R,ramp,421,939,1740,-,AE1,50,yes,yes,Female,0,initial
1438,EN_m46dhf_ramp088_R,m46dhf,English,0.082,R,ramp,411,984,1992,-,AE1,50,yes,yes,Female,0,initial
1439,EN_m46dhf_ramp118_R,m46dhf,English,0.104,R,ramp,415,1029,2511,-,AE1,50,yes,yes,Female,0,initial
1440,EN_m46dhf_ramp148_R,m46dhf,English,0.09,R,ramp,521,1082,1730,-,AE1,50,yes,yes,Female,0,initial
1441,EN_m46dhf_rap033_R,m46dhf,English,0.082,R,rap,420,955,1683,-,AE1,50,yes,yes,Female,0,initial
1442,EN_m46dhf_rap063_R,m46dhf,English,0.056,R,rap,454,991,1868,-,AE1,50,yes,yes,Female,0,initial
1443,EN_m46dhf_rap093_R,m46dhf,English,0.124,R,rap,396,1041,2054,-,AE1,50,yes,yes,Female,0,initial
1444,EN_m46dhf_rap123_R,m46dhf,English,0.08,R,rap,400,1063,1949,-,AE1,50,yes,yes,Female,0,initial
1445,EN_m46dhf_reap008_R,m46dhf,English,0.082,R,reap,301,960,1810,-,IY1,50,yes,yes,Female,0,initial
1446,EN_m46dhf_reap038_R,m46dhf,English,0.082,R,reap,315,1032,1880,-,IY1,50,yes,yes,Female,0,initial
1447,EN_m46dhf_reap068_R,m46dhf,English,0.042,R,reap,344,1077,2008,-,IY1,50,yes,yes,Female,0,initial
1448,EN_m46dhf_reap098_R,m46dhf,English,0.116,R,reap,377,959,1949,-,IY1,50,yes,yes,Female,0,initial
1449,EN_m46dhf_reap128_R,m46dhf,English,0.118,R,reap,509,1287,2236,-,IY1,50,yes,yes,Female,0,initial
1450,EN_m46dhf_reef029_R,m46dhf,English,0.088,R,reef,364,1034,2067,-,IY1,50,yes,yes,Female,0,initial
1451,EN_m46dhf_reef059_R,m46dhf,English,0.088,R,reef,399,876,1768,-,IY1,50,yes,yes,Female,0,initial
1452,EN_m46dhf_reef119_R,m46dhf,English,0.09,R,reef,380,816,2030,-,IY1,50,yes,yes,Female,0,initial
1453,EN_m46dhf_reef149_R,m46dhf,English,0.118,R,reef,383,978,1949,-,IY1,50,yes,yes,Female,0,initial
1454,EN_m46dhf_reeve018_R,m46dhf,English,0.094,R,reeve,346,980,1970,-,IY1,50,yes,yes,Female,0,initial
1455,EN_m46dhf_reeve048_R,m46dhf,English,0.082,R,reeve,366,988,1923,-,IY1,50,yes,yes,Female,0,initial
1456,EN_m46dhf_reeve078_R,m46dhf,English,0.102,R,reeve,411,1050,2036,-,IY1,50,yes,yes,Female,0,initial
1457,EN_m46dhf_reeve108_R,m46dhf,English,0.106,R,reeve,423,894,1982,-,IY1,50,yes,yes,Female,0,initial
1458,EN_m46dhf_reeve138_R,m46dhf,English,0.13,R,reeve,433,1003,2150,-,IY1,50,yes,yes,Female,0,initial
1459,EN_m46dhf_room006_R,m46dhf,English,0.11,R,room,402,980,1720,-,UW1,50,yes,yes,Female,0,initial
1460,EN_m46dhf_room036_R,m46dhf,English,0.094,R,room,351,900,1848,-,UW1,50,yes,yes,Female,0,initial
1461,EN_m46dhf_room066_R,m46dhf,English,0.064,R,room,344,953,2054,-,UW1,50,yes,yes,Female,0,initial
1462,EN_m46dhf_room096_R,m46dhf,English,0.108,R,room,422,883,2073,-,UW1,50,yes,yes,Female,0,initial
1463,EN_m46dhf_room126_R,m46dhf,English,0.094,R,room,359,1012,2019,-,UW1,50,yes,yes,Female,0,initial
1464,EN_m46dhf_rube035_R,m46dhf,English,0.104,R,rube,297,986,1842,-,UW1,50,yes,yes,Female,0,initial
1465,EN_m46dhf_rube065_R,m46dhf,English,0.094,R,rube,354,898,1692,-,UW1,50,yes,yes,Female,0,initial
1466,EN_m46dhf_rube095_R,m46dhf,English,0.088,R,rube,468,884,1992,-,UW1,50,yes,yes,Female,0,initial
1467,EN_m46dhf_rube125_R,m46dhf,English,0.148,R,rube,382,917,1952,-,UW1,50,yes,yes,Female,0,initial
1468,EN_m46dhf_rube155_R,m46dhf,English,0.14,R,rube,396,922,2171,-,UW1,50,yes,yes,Female,0,initial
1469,EN_tay55n_lamb015_L,tay55n,English,0.074,L,lamb,380,1097,3662,-,AE1,50,yes,yes,Female,0,initial
1470,EN_tay55n_lamb047_L,tay55n,English,0.072,L,lamb,405,915,3156,-,AE1,50,yes,yes,Female,0,initial
1471,EN_tay55n_lamb078_L,tay55n,English,0.076,L,lamb,386,998,3308,-,AE1,50,yes,yes,Female,0,initial
1472,EN_tay55n_lamb109_L,tay55n,English,0.072,L,lamb,485,1181,3576,-,AE1,50,yes,yes,Female,0,initial
1473,EN_tay55n_lamp033_L,tay55n,English,0.06,L,lamp,446,1048,3440,-,AE1,50,yes,yes,Female,0,initial
1474,EN_tay55n_lamp065_L,tay55n,English,0.098,L,lamp,392,1065,3525,-,AE1,50,yes,yes,Female,0,initial
1475,EN_tay55n_lamp096_L,tay55n,English,0.078,L,lamp,474,1075,3060,-,AE1,50,yes,yes,Female,0,initial
1476,EN_tay55n_lamp127_L,tay55n,English,0.094,L,lamp,470,1064,3062,-,AE1,50,yes,yes,Female,0,initial
1477,EN_tay55n_lap012_L,tay55n,English,0.06,L,lap,479,1299,3393,-,AE1,50,yes,yes,Female,0,initial
1478,EN_tay55n_lap044_L,tay55n,English,0.092,L,lap,521,1293,3479,-,AE1,50,yes,yes,Female,0,initial
1479,EN_tay55n_lap075_L,tay55n,English,0.1,L,lap,562,1267,3254,-,AE1,50,yes,yes,Female,0,initial
1480,EN_tay55n_lap106_L,tay55n,English,0.09,L,lap,441,1166,3548,-,AE1,50,yes,yes,Female,0,initial
1481,EN_tay55n_leaf013_L,tay55n,English,0.06,L,leaf,375,1184,3528,-,IY1,50,yes,yes,Female,0,initial
1482,EN_tay55n_leaf045_L,tay55n,English,0.082,L,leaf,391,1173,3199,-,IY1,50,yes,yes,Female,0,initial
1483,EN_tay55n_leaf076_L,tay55n,English,0.086,L,leaf,375,1187,3345,-,IY1,50,yes,yes,Female,0,initial
1484,EN_tay55n_leaf107_L,tay55n,English,0.086,L,leaf,384,1035,3552,-,IY1,50,yes,yes,Female,0,initial
1485,EN_tay55n_leap063_L,tay55n,English,0.082,L,leap,422,1034,3375,-,IY1,50,yes,yes,Female,0,initial
1486,EN_tay55n_leap094_L,tay55n,English,0.066,L,leap,393,1442,3476,-,IY1,50,yes,yes,Female,0,initial
1487,EN_tay55n_leap125_L,tay55n,English,0.078,L,leap,343,1044,3329,-,IY1,50,yes,yes,Female,0,initial
1488,EN_tay55n_leave014_L,tay55n,English,0.09,L,leave,376,1223,3162,-,IY1,50,yes,yes,Female,0,initial
1489,EN_tay55n_leave046_L,tay55n,English,0.052,L,leave,398,1135,3344,-,IY1,50,yes,yes,Female,0,initial
1490,EN_tay55n_leave077_L,tay55n,English,0.082,L,leave,381,1161,3597,-,IY1,50,yes,yes,Female,0,initial
1491,EN_tay55n_loom008_L,tay55n,English,0.084,L,loom,344,1436,3004,-,UW1,50,yes,yes,Female,0,initial
1492,EN_tay55n_loom040_L,tay55n,English,0.062,L,loom,379,1190,3034,-,UW1,50,yes,yes,Female,0,initial
1493,EN_tay55n_loom071_L,tay55n,English,0.096,L,loom,349,1103,2795,-,UW1,50,yes,yes,Female,0,initial
1494,EN_tay55n_loom102_L,tay55n,English,0.096,L,loom,340,1126,3139,-,UW1,50,yes,yes,Female,0,initial
1495,EN_tay55n_lube025_L,tay55n,English,0.09,L,lube,332,1182,3405,-,UW1,50,yes,yes,Female,0,initial
1496,EN_tay55n_lube057_L,tay55n,English,0.09,L,lube,338,1003,3340,-,UW1,50,yes,yes,Female,0,initial
1497,EN_tay55n_lube088_L,tay55n,English,0.076,L,lube,320,1212,3569,-,UW1,50,yes,yes,Female,0,initial
1498,EN_tay55n_lube119_L,tay55n,English,0.11,L,lube,370,1068,3261,-,UW1,50,yes,yes,Female,0,initial
1499,EN_tay55n_ram058_R,tay55n,English,0.074,R,ram,437,1205,3573,-,AE1,50,yes,yes,Female,0,initial
1500,EN_tay55n_ram120_R,tay55n,English,0.114,R,ram,446,1053,1717,-,AE1,50,yes,yes,Female,0,initial
1501,EN_tay55n_ramp090_R,tay55n,English,0.06,R,ramp,455,1076,1195,-,AE1,50,yes,yes,Female,0,initial
1502,EN_tay55n_ramp131_R,tay55n,English,0.074,R,ramp,463,1074,1628,-,AE1,50,yes,yes,Female,0,initial
1503,EN_tay55n_rap064_R,tay55n,English,0.044,R,rap,510,1187,1446,-,AE1,50,yes,yes,Female,0,initial
1504,EN_tay55n_rap095_R,tay55n,English,0.048,R,rap,468,1174,1267,-,AE1,50,yes,yes,Female,0,initial
1505,EN_tay55n_rap126_R,tay55n,English,0.082,R,rap,514,1105,1625,-,AE1,50,yes,yes,Female,0,initial
1506,EN_tay55n_reap070_R,tay55n,English,0.058,R,reap,390,1166,1639,-,IY1,50,yes,yes,Female,0,initial
1507,EN_tay55n_reap101_R,tay55n,English,0.052,R,reap,419,1099,1442,-,IY1,50,yes,yes,Female,0,initial
1508,EN_tay55n_reap130_R,tay55n,English,0.07,R,reap,381,988,1393,-,IY1,50,yes,yes,Female,0,initial
1509,EN_tay55n_reef028_R,tay55n,English,0.078,R,reef,369,1102,1945,-,IY1,50,yes,yes,Female,0,initial
1510,EN_tay55n_reeve017_R,tay55n,English,0.08,R,reeve,370,1204,1632,-,IY1,50,yes,yes,Female,0,initial
1511,EN_tay55n_reeve111_R,tay55n,English,0.078,R,reeve,379,1103,1377,-,IY1,50,yes,yes,Female,0,initial
1512,EN_tay55n_room005_R,tay55n,English,0.1,R,room,370,1111,2263,-,UW1,50,yes,yes,Female,0,initial
1513,EN_tay55n_rube128_R,tay55n,English,0.108,R,rube,363,959,1957,-,UW1,50,yes,yes,Female,0,initial
1514,EN_we8z58_lamb015_L,we8z58,English,0.114,L,lamb,424,1342,2896,-,AE1,50,yes,yes,Female,0,initial
1515,EN_we8z58_lamb046_L,we8z58,English,0.146,L,lamb,360,1398,3155,-,AE1,50,yes,yes,Female,0,initial
1516,EN_we8z58_lamb077_L,we8z58,English,0.124,L,lamb,451,1478,2992,-,AE1,50,yes,yes,Female,0,initial
1517,EN_we8z58_lamb108_L,we8z58,English,0.124,L,lamb,372,1441,2492,-,AE1,50,yes,yes,Female,0,initial
1518,EN_we8z58_lamb139_L,we8z58,English,0.122,L,lamb,442,1299,3021,-,AE1,50,yes,yes,Female,0,initial
1519,EN_we8z58_lamp033_L,we8z58,English,0.094,L,lamp,428,1180,3227,-,AE1,50,yes,yes,Female,0,initial
1520,EN_we8z58_lamp064_L,we8z58,English,0.1,L,lamp,440,1378,3079,-,AE1,50,yes,yes,Female,0,initial
1521,EN_we8z58_lamp095_L,we8z58,English,0.146,L,lamp,401,1287,2926,-,AE1,50,yes,yes,Female,0,initial
1522,EN_we8z58_lamp126_L,we8z58,English,0.154,L,lamp,440,1218,2973,-,AE1,50,yes,yes,Female,0,initial
1523,EN_we8z58_lamp157_L,we8z58,English,0.142,L,lamp,394,1333,2959,-,AE1,50,yes,yes,Female,0,initial
1524,EN_we8z58_lap012_L,we8z58,English,0.064,L,lap,484,1209,3526,-,AE1,50,yes,yes,Female,0,initial
1525,EN_we8z58_lap043_L,we8z58,English,0.052,L,lap,393,1155,3238,-,AE1,50,yes,yes,Female,0,initial
1526,EN_we8z58_lap074_L,we8z58,English,0.086,L,lap,466,1257,3102,-,AE1,50,yes,yes,Female,0,initial
1527,EN_we8z58_lap105_L,we8z58,English,0.09,L,lap,399,1145,2926,-,AE1,50,yes,yes,Female,0,initial
1528,EN_we8z58_lap136_L,we8z58,English,0.096,L,lap,586,1296,3118,-,AE1,50,yes,yes,Female,0,initial
1529,EN_we8z58_leaf013_L,we8z58,English,0.094,L,leaf,417,1328,3164,-,IY1,50,yes,yes,Female,0,initial
1530,EN_we8z58_leaf044_L,we8z58,English,0.112,L,leaf,365,1232,2952,-,IY1,50,yes,yes,Female,0,initial
1531,EN_we8z58_leaf075_L,we8z58,English,0.128,L,leaf,411,1409,3013,-,IY1,50,yes,yes,Female,0,initial
1532,EN_we8z58_leaf106_L,we8z58,English,0.11,L,leaf,465,1493,2377,-,IY1,50,yes,yes,Female,0,initial
1533,EN_we8z58_leaf137_L,we8z58,English,0.138,L,leaf,335,1342,3006,-,IY1,50,yes,yes,Female,0,initial
1534,EN_we8z58_leap031_L,we8z58,English,0.064,L,leap,448,1910,2901,-,IY1,50,yes,yes,Female,0,initial
1535,EN_we8z58_leap062_L,we8z58,English,0.098,L,leap,358,1288,3165,-,IY1,50,yes,yes,Female,0,initial
1536,EN_we8z58_leap093_L,we8z58,English,0.118,L,leap,431,1284,3067,-,IY1,50,yes,yes,Female,0,initial
1537,EN_we8z58_leap124_L,we8z58,English,0.14,L,leap,351,1281,3070,-,IY1,50,yes,yes,Female,0,initial
1538,EN_we8z58_leap155_L,we8z58,English,0.114,L,leap,394,1288,2677,-,IY1,50,yes,yes,Female,0,initial
1539,EN_we8z58_leave014_L,we8z58,English,0.11,L,leave,360,1238,2916,-,IY1,50,yes,yes,Female,0,initial
1540,EN_we8z58_leave045_L,we8z58,English,0.038,L,leave,443,1463,2821,-,IY1,50,yes,yes,Female,0,initial
1541,EN_we8z58_leave076_L,we8z58,English,0.08,L,leave,344,1583,2914,-,IY1,50,yes,yes,Female,0,initial
1542,EN_we8z58_loom008_L,we8z58,English,0.09,L,loom,419,1349,2920,-,UW1,50,yes,yes,Female,0,initial
1543,EN_we8z58_loom039_L,we8z58,English,0.104,L,loom,406,1301,3010,-,UW1,50,yes,yes,Female,0,initial
1544,EN_we8z58_loom070_L,we8z58,English,0.182,L,loom,352,1588,3033,-,UW1,50,yes,yes,Female,0,initial
1545,EN_we8z58_loom101_L,we8z58,English,0.134,L,loom,345,1361,2814,-,UW1,50,yes,yes,Female,0,initial
1546,EN_we8z58_loom132_L,we8z58,English,0.138,L,loom,382,1168,2985,-,UW1,50,yes,yes,Female,0,initial
1547,EN_we8z58_lube025_L,we8z58,English,0.078,L,lube,388,1322,2964,-,UW1,50,yes,yes,Female,0,initial
1548,EN_we8z58_lube056_L,we8z58,English,0.12,L,lube,338,1343,2975,-,UW1,50,yes,yes,Female,0,initial
1549,EN_we8z58_lube087_L,we8z58,English,0.088,L,lube,332,1356,3012,-,UW1,50,yes,yes,Female,0,initial
1550,EN_we8z58_lube118_L,we8z58,English,0.092,L,lube,302,1396,2980,-,UW1,50,yes,yes,Female,0,initial
1551,EN_we8z58_lube149_L,we8z58,English,0.126,L,lube,343,1328,3153,-,UW1,50,yes,yes,Female,0,initial
1552,EN_we8z58_ram026_R,we8z58,English,0.074,R,ram,364,1112,1547,-,AE1,50,yes,yes,Female,0,initial
1553,EN_we8z58_ram057_R,we8z58,English,0.1,R,ram,342,1039,1720,-,AE1,50,yes,yes,Female,0,initial
1554,EN_we8z58_ram088_R,we8z58,English,0.084,R,ram,385,1206,1674,-,AE1,50,yes,yes,Female,0,initial
1555,EN_we8z58_ram119_R,we8z58,English,0.07,R,ram,362,1087,1651,-,AE1,50,yes,yes,Female,0,initial
1556,EN_we8z58_ram150_R,we8z58,English,0.078,R,ram,318,1068,1630,-,AE1,50,yes,yes,Female,0,initial
1557,EN_we8z58_ramp089_R,we8z58,English,0.086,R,ramp,340,1103,1593,-,AE1,50,yes,yes,Female,0,initial
1558,EN_we8z58_ramp151_R,we8z58,English,0.114,R,ramp,315,1073,1525,-,AE1,50,yes,yes,Female,0,initial
1559,EN_we8z58_rap032_R,we8z58,English,0.042,R,rap,465,1272,1711,-,AE1,50,yes,yes,Female,0,initial
1560,EN_we8z58_rap063_R,we8z58,English,0.1,R,rap,436,1149,1618,-,AE1,50,yes,yes,Female,0,initial
1561,EN_we8z58_rap094_R,we8z58,English,0.078,R,rap,370,1163,1629,-,AE1,50,yes,yes,Female,0,initial
1562,EN_we8z58_rap125_R,we8z58,English,0.044,R,rap,753,1657,2112,-,AE1,50,yes,yes,Female,0,initial
1563,EN_we8z58_rap156_R,we8z58,English,0.086,R,rap,392,1187,1593,-,AE1,50,yes,yes,Female,0,initial
1564,EN_we8z58_reap007_R,we8z58,English,0.07,R,reap,351,1212,1741,-,IY1,50,yes,yes,Female,0,initial
1565,EN_we8z58_reap038_R,we8z58,English,0.056,R,reap,339,1359,1787,-,IY1,50,yes,yes,Female,0,initial
1566,EN_we8z58_reap069_R,we8z58,English,0.106,R,reap,344,1252,1621,-,IY1,50,yes,yes,Female,0,initial
1567,EN_we8z58_reef028_R,we8z58,English,0.086,R,reef,391,1237,1591,-,IY1,50,yes,yes,Female,0,initial
1568,EN_we8z58_reef059_R,we8z58,English,0.046,R,reef,358,1386,1733,-,IY1,50,yes,yes,Female,0,initial
1569,EN_we8z58_reef090_R,we8z58,English,0.064,R,reef,351,1238,1940,-,IY1,50,yes,yes,Female,0,initial
1570,EN_we8z58_reef121_R,we8z58,English,0.074,R,reef,340,1153,1683,-,IY1,50,yes,yes,Female,0,initial
1571,EN_we8z58_reef152_R,we8z58,English,0.08,R,reef,379,1234,1641,-,IY1,50,yes,yes,Female,0,initial
1572,EN_we8z58_reeve017_R,we8z58,English,0.068,R,reeve,404,1331,1757,-,IY1,50,yes,yes,Female,0,initial
1573,EN_we8z58_reeve048_R,we8z58,English,0.076,R,reeve,344,1162,1648,-,IY1,50,yes,yes,Female,0,initial
1574,EN_we8z58_reeve079_R,we8z58,English,0.068,R,reeve,341,1168,1728,-,IY1,50,yes,yes,Female,0,initial
1575,EN_we8z58_reeve110_R,we8z58,English,0.078,R,reeve,340,1258,1662,-,IY1,50,yes,yes,Female,0,initial
1576,EN_we8z58_reeve141_R,we8z58,English,0.068,R,reeve,287,1343,1743,-,IY1,50,yes,yes,Female,0,initial
1577,EN_we8z58_room005_R,we8z58,English,0.092,R,room,346,1138,1795,-,UW1,50,yes,yes,Female,0,initial
1578,EN_we8z58_room036_R,we8z58,English,0.06,R,room,362,1059,1609,-,UW1,50,yes,yes,Female,0,initial
1579,EN_we8z58_room067_R,we8z58,English,0.124,R,room,396,1277,2360,-,UW1,50,yes,yes,Female,0,initial
1580,EN_we8z58_room098_R,we8z58,English,0.12,R,room,355,1013,1742,-,UW1,50,yes,yes,Female,0,initial
1581,EN_we8z58_room129_R,we8z58,English,0.106,R,room,347,1027,1614,-,UW1,50,yes,yes,Female,0,initial
1582,EN_we8z58_rube034_R,we8z58,English,0.054,R,rube,348,1101,1653,-,UW1,50,yes,yes,Female,0,initial
1583,EN_we8z58_rube065_R,we8z58,English,0.076,R,rube,348,1139,1710,-,UW1,50,yes,yes,Female,0,initial
1584,EN_we8z58_rube096_R,we8z58,English,0.06,R,rube,326,1238,2469,-,UW1,50,yes,yes,Female,0,initial
1585,EN_we8z58_rube127_R,we8z58,English,0.104,R,rube,315,1056,1720,-,UW1,50,yes,yes,Female,0,initial
1586,EN_we8z58_rube158_R,we8z58,English,0.082,R,rube,341,1036,1609,-,UW1,50,yes,yes,Female,0,initial
1587,EN_xub9bc_lamb015_L,xub9bc,English,0.056,L,lamb,447,1065,3430,-,AE1,50,yes,yes,Female,0,initial
1588,EN_xub9bc_lamb046_L,xub9bc,English,0.08,L,lamb,426,1022,3702,-,AE1,50,yes,yes,Female,0,initial
1589,EN_xub9bc_lamb076_L,xub9bc,English,0.054,L,lamb,469,1071,3267,-,AE1,50,yes,yes,Female,0,initial
1590,EN_xub9bc_lamb136_L,xub9bc,English,0.03,L,lamb,436,908,3215,-,AE1,50,yes,yes,Female,0,initial
1591,EN_xub9bc_lamp033_L,xub9bc,English,0.04,L,lamp,449,1060,3428,-,AE1,50,yes,yes,Female,0,initial
1592,EN_xub9bc_lamp064_L,xub9bc,English,0.036,L,lamp,503,1125,3435,-,AE1,50,yes,yes,Female,0,initial
1593,EN_xub9bc_lamp094_L,xub9bc,English,0.046,L,lamp,473,1025,3292,-,AE1,50,yes,yes,Female,0,initial
1594,EN_xub9bc_lamp124_L,xub9bc,English,0.058,L,lamp,418,859,3891,-,AE1,50,yes,yes,Female,0,initial
1595,EN_xub9bc_lap012_L,xub9bc,English,0.07,L,lap,393,1156,3477,-,AE1,50,yes,yes,Female,0,initial
1596,EN_xub9bc_lap043_L,xub9bc,English,0.046,L,lap,470,1174,3399,-,AE1,50,yes,yes,Female,0,initial
1597,EN_xub9bc_lap073_L,xub9bc,English,0.03,L,lap,491,1173,2870,-,AE1,50,yes,yes,Female,0,initial
1598,EN_xub9bc_lap103_L,xub9bc,English,0.062,L,lap,426,942,3692,-,AE1,50,yes,yes,Female,0,initial
1599,EN_xub9bc_lap133_L,xub9bc,English,0.064,L,lap,258,1166,3234,-,AE1,50,yes,yes,Female,0,initial
1600,EN_xub9bc_leaf013_L,xub9bc,English,0.046,L,leaf,358,1040,2617,-,IY1,50,yes,yes,Female,0,initial
1601,EN_xub9bc_leap092_L,xub9bc,English,0.03,L,leap,286,1265,3429,-,IY1,50,yes,yes,Female,0,initial
1602,EN_xub9bc_leap152_L,xub9bc,English,0.082,L,leap,1158,1466,2563,-,IY1,50,yes,yes,Female,0,initial
1603,EN_xub9bc_leave014_L,xub9bc,English,0.032,L,leave,365,1066,2988,-,IY1,50,yes,yes,Female,0,initial
1604,EN_xub9bc_leave045_L,xub9bc,English,0.048,L,leave,372,2248,2931,-,IY1,50,yes,yes,Female,0,initial
1605,EN_xub9bc_leave075_L,xub9bc,English,0.036,L,leave,390,1032,2652,-,IY1,50,yes,yes,Female,0,initial
1606,EN_xub9bc_leave105_L,xub9bc,English,0.036,L,leave,270,1578,3216,-,IY1,50,yes,yes,Female,0,initial
1607,EN_xub9bc_loom008_L,xub9bc,English,0.072,L,loom,364,913,2613,-,UW1,50,yes,yes,Female,0,initial
1608,EN_xub9bc_loom039_L,xub9bc,English,0.066,L,loom,383,1014,2443,-,UW1,50,yes,yes,Female,0,initial
1609,EN_xub9bc_loom069_L,xub9bc,English,0.06,L,loom,391,921,2812,-,UW1,50,yes,yes,Female,0,initial
1610,EN_xub9bc_lube025_L,xub9bc,English,0.038,L,lube,354,1003,2921,-,UW1,50,yes,yes,Female,0,initial
1611,EN_xub9bc_lube056_L,xub9bc,English,0.038,L,lube,390,1393,2775,-,UW1,50,yes,yes,Female,0,initial
1612,EN_xub9bc_lube146_L,xub9bc,English,0.088,L,lube,383,952,2902,-,UW1,50,yes,yes,Female,0,initial
1613,EN_xub9bc_rap063_R,xub9bc,English,0.032,R,rap,432,965,2139,-,AE1,50,yes,yes,Female,0,initial
1614,EN_xub9bc_rap093_R,xub9bc,English,0.038,R,rap,472,1225,2458,-,AE1,50,yes,yes,Female,0,initial
1615,EN_xub9bc_reap007_R,xub9bc,English,0.038,R,reap,420,1583,1713,-,IY1,50,yes,yes,Female,0,initial
1616,EN_xub9bc_reap038_R,xub9bc,English,0.05,R,reap,409,1143,1822,-,IY1,50,yes,yes,Female,0,initial
1617,EN_xub9bc_reap068_R,xub9bc,English,0.044,R,reap,443,1183,1865,-,IY1,50,yes,yes,Female,0,initial
1618,EN_xub9bc_reap128_R,xub9bc,English,0.052,R,reap,368,1381,1964,-,IY1,50,yes,yes,Female,0,initial
1619,EN_xub9bc_reeve017_R,xub9bc,English,0.058,R,reeve,390,1153,1973,-,IY1,50,yes,yes,Female,0,initial
1620,EN_xub9bc_reeve048_R,xub9bc,English,0.048,R,reeve,428,1343,1871,-,IY1,50,yes,yes,Female,0,initial
1621,EN_xub9bc_reeve078_R,xub9bc,English,0.044,R,reeve,421,1189,1953,-,IY1,50,yes,yes,Female,0,initial
1622,EN_xub9bc_room066_R,xub9bc,English,0.036,R,room,421,1302,1749,-,UW1,50,yes,yes,Female,0,initial
1623,EN_xub9bc_room096_R,xub9bc,English,0.046,R,room,434,1103,1926,-,UW1,50,yes,yes,Female,0,initial
1624,EN_xub9bc_room126_R,xub9bc,English,0.044,R,room,423,1072,1941,-,UW1,50,yes,yes,Female,0,initial
1625,EN_xub9bc_rube065_R,xub9bc,English,0.048,R,rube,400,1247,1885,-,UW1,50,yes,yes,Female,0,initial
1626,EN_xub9bc_rube095_R,xub9bc,English,0.042,R,rube,386,1127,1885,-,UW1,50,yes,yes,Female,0,initial
1627,EN_xub9bc_rube125_R,xub9bc,English,0.064,R,rube,398,1323,1995,-,UW1,50,yes,yes,Female,0,initial
1628,EN_xub9bc_rube155_R,xub9bc,English,0.042,R,rube,336,1195,2212,-,UW1,50,yes,yes,Female,0,initial
1629,JP_2drb3c_lamb035_L,2drb3c,Japanese,0.124,L,lamb,436,1778,3127,-,AE1,50,yes,yes,Female,0,initial
1630,JP_2drb3c_lamb087_L,2drb3c,Japanese,0.12,L,lamb,450,1637,3233,-,AE1,50,yes,yes,Female,0,initial
1631,JP_2drb3c_lamb136_L,2drb3c,Japanese,0.08,L,lamb,450,1938,3170,-,AE1,50,yes,yes,Female,0,initial
1632,JP_2drb3c_lamb185_L,2drb3c,Japanese,0.058,L,lamb,443,1879,3040,-,AE1,50,yes,yes,Female,0,initial
1633,JP_2drb3c_lamb208_L,2drb3c,Japanese,0.096,L,lamb,434,1483,3125,-,AE1,50,yes,yes,Female,0,initial
1634,JP_2drb3c_lamp053_L,2drb3c,Japanese,0.068,L,lamp,501,1840,2776,-,AE1,50,yes,yes,Female,0,initial
1635,JP_2drb3c_lamp105_L,2drb3c,Japanese,0.058,L,lamp,475,1704,3162,-,AE1,50,yes,yes,Female,0,initial
1636,JP_2drb3c_lamp154_L,2drb3c,Japanese,0.082,L,lamp,480,1732,3188,-,AE1,50,yes,yes,Female,0,initial
1637,JP_2drb3c_lamp203_L,2drb3c,Japanese,0.054,L,lamp,394,1785,2888,-,AE1,50,yes,yes,Female,0,initial
1638,JP_2drb3c_lap032_L,2drb3c,Japanese,0.066,L,lap,495,1862,3310,-,AE1,50,yes,yes,Female,0,initial
1639,JP_2drb3c_lap084_L,2drb3c,Japanese,0.086,L,lap,399,2210,3359,-,AE1,50,yes,yes,Female,0,initial
1640,JP_2drb3c_lap133_L,2drb3c,Japanese,0.072,L,lap,466,1749,3016,-,AE1,50,yes,yes,Female,0,initial
1641,JP_2drb3c_lap182_L,2drb3c,Japanese,0.056,L,lap,548,1776,3082,-,AE1,50,yes,yes,Female,0,initial
1642,JP_2drb3c_leaf033_L,2drb3c,Japanese,0.06,L,leaf,486,1868,3045,-,IY1,50,yes,yes,Female,0,initial
1643,JP_2drb3c_leaf085_L,2drb3c,Japanese,0.074,L,leaf,458,1823,3019,-,IY1,50,yes,yes,Female,0,initial
1644,JP_2drb3c_leaf134_L,2drb3c,Japanese,0.054,L,leaf,411,1831,2873,-,IY1,50,yes,yes,Female,0,initial
1645,JP_2drb3c_leaf183_L,2drb3c,Japanese,0.034,L,leaf,425,1999,2964,-,IY1,50,yes,yes,Female,0,initial
1646,JP_2drb3c_leap051_L,2drb3c,Japanese,0.062,L,leap,431,1768,2921,-,IY1,50,yes,yes,Female,0,initial
1647,JP_2drb3c_leap103_L,2drb3c,Japanese,0.078,L,leap,435,1671,3039,-,IY1,50,yes,yes,Female,0,initial
